37,167	28,983	28,079
37,333	28,506	27,996
37,500	28,468	27,924
37,667	27,608	27,867
37,833	28,886	27,826
38,000	28,611	27,803
38,167	26,684	27,797
38,333	29,063	27,804
38,500	28,343	27,820
38,667	28,924	27,847
38,833	26,837	27,883
39,000	29,181	27,925
39,167	27,401	27,969
39,333	28,700	28,012
39,500	29,127	28,054
39,667	27,714	28,097
39,833	28,476	28,140
40,000	28,698	28,181
40,167	29,043	28,221
40,333	26,588	28,260
40,500	28,860	28,294
40,667	26,691	28,319
40,833	25,737	28,328
41,000	28,354	28,316
41,167	26,481	28,279
41,333	28,798	28,222
41,500	28,542	28,153
41,667	26,682	28,081
41,833	26,853	28,008
42,000	26,634	27,933
42,167	28,870	27,853
42,333	28,453	27,775
42,500	28,583	27,708
42,667	27,407	27,659
42,833	28,491	27,627
43,000	25,928	27,611
43,167	28,048	27,604
43,333	28,494	27,602
43,500	27,195	27,604
43,667	28,124	27,612
43,833	28,389	27,625
44,000	28,942	27,644
44,167	28,319	27,674
44,333	28,835	27,715
44,500	27,219	27,766
44,667	27,177	27,823
44,833	28,872	27,877
45,000	28,596	27,927
45,167	28,651	27,975
45,333	28,452	28,024
45,500	27,990	28,073
45,667	28,519	28,121
45,833	28,161	28,167
46,000	26,936	28,207
46,167	29,413	28,238
46,333	26,377	28,259
46,500	29,069	28,270
46,667	28,883	28,272
46,833	28,864	28,271
47,000	26,045	28,269
47,167	29,135	28,264
47,333	28,644	28,255
47,500	29,379	28,246
47,667	25,988	28,241
47,833	28,470	28,236
48,000	28,411	28,227
48,167	29,063	28,215
48,333	28,935	28,208
48,500	27,807	28,207
48,667	29,071	28,213
48,833	27,232	28,225
49,000	26,339	28,236
49,167	28,768	28,241
49,333	29,179	28,235
49,500	26,781	28,226
49,667	26,276	28,211
49,833	28,780	28,185
50,000	28,593	28,150
50,167	28,958	28,113
50,333	28,607	28,082
50,500	28,434	28,061
50,667	28,454	28,054
50,833	28,651	28,057
51,000	29,250	28,073
51,167	28,740	28,102
51,333	28,036	28,142
51,500	28,680	28,190
51,667	26,769	28,241
51,833	27,110	28,285
52,000	29,347	28,316
52,167	26,708	28,333
52,333	28,427	28,336
52,500	27,554	28,326
52,667	28,022	28,305
52,833	27,950	28,274
53,000	28,699	28,237
53,167	28,663	28,200
53,333	28,060	28,167
53,500	28,646	28,141
53,667	27,395	28,122
53,833	28,598	28,110
54,000	28,878	28,103
54,167	25,734	28,100
54,333	28,424	28,098
54,500	28,719	28,090
54,667	28,126	28,081
54,833	28,701	28,074
55,000	28,572	28,072
55,167	28,681	28,077
55,333	27,932	28,089
55,500	28,393	28,109
55,667	28,362	28,132
55,833	28,668	28,158
56,000	28,674	28,186
56,167	28,009	28,218
56,333	28,532	28,250
56,500	26,044	28,279
56,667	28,595	28,298
56,833	28,558	28,305
57,000	26,216	28,301
57,167	27,721	28,284
57,333	28,376	28,253
57,500	28,386	28,211
57,667	28,706	28,167
57,833	28,454	28,126
58,000	26,788	28,092
58,167	29,467	28,065
58,333	25,791	28,041
58,500	27,920	28,018
58,667	28,586	27,993
58,833	28,960	27,968
59,000	29,117	27,951
59,167	29,261	27,947
59,333	28,999	27,963
59,500	28,651	27,997
59,667	29,099	28,049
59,833	28,966	28,115
60,000	27,780	28,191
60,167	27,922	28,271
60,333	28,784	28,346
60,500	28,477	28,413
60,667	28,288	28,470
60,833	26,198	28,515
61,000	29,007	28,541
61,167	25,871	28,547
61,333	26,854	28,527
61,500	29,142	28,481
61,667	29,489	28,418
61,833	26,266	28,348
62,000	28,059	28,276
62,167	28,305	28,204
62,333	27,631	28,132
62,500	27,897	28,066
62,667	27,890	28,006
62,833	27,163	27,952
63,000	28,644	27,903
63,167	27,698	27,862
63,333	28,383	27,830
63,500	25,883	27,806
63,667	27,318	27,784
63,833	28,013	27,760
64,000	27,023	27,733
64,167	28,096	27,704
64,333	27,807	27,676
64,500	25,856	27,649
64,667	28,537	27,622
64,833	28,282	27,595
65,000	28,859	27,573
65,167	28,532	27,565
65,333	28,162	27,573
65,500	29,131	27,598
65,667	29,040	27,641
65,833	29,166	27,704
66,000	26,990	27,783
66,167	26,251	27,869
66,333	29,342	27,949
66,500	28,577	28,019
66,667	28,909	28,082
66,833	27,087	28,140
67,000	26,406	28,189
67,167	29,128	28,222
67,333	28,755	28,239
67,500	26,181	28,245
67,667	28,429	28,239
67,833	28,323	28,222
68,000	29,329	28,199
68,167	26,993	28,175
68,333	28,488	28,153
68,500	28,730	28,133
68,667	28,011	28,118
68,833	29,271	28,109
69,000	28,670	28,109
69,167	28,728	28,121
69,333	29,174	28,144
69,500	28,916	28,180
69,667	28,252	28,227
69,833	28,886	28,281
70,000	29,302	28,339
70,167	28,686	28,402
70,333	28,980	28,466
70,500	28,598	28,531
70,667	27,952	28,592
70,833	26,507	28,644
71,000	28,602	28,678
71,167	27,456	28,690
71,333	27,465	28,679
71,500	29,262	28,648
71,667	28,735	28,603
71,833	28,235	28,553
72,000	26,109	28,500
72,167	29,277	28,443
72,333	26,935	28,382
72,500	28,664	28,318
72,667	28,627	28,255
72,833	26,111	28,195
73,000	27,136	28,138
73,167	28,669	28,077
73,333	26,333	28,014
73,500	29,089	27,952
73,667	28,713	27,893
73,833	26,827	27,845
74,000	26,370	27,806
74,167	28,387	27,770
74,333	28,743	27,737
74,500	28,723	27,712
74,667	28,507	27,701
74,833	27,738	27,706
75,000	28,270	27,726
75,167	28,863	27,756
75,333	28,582	27,798
75,500	27,988	27,850
75,667	29,359	27,909
75,833	28,992	27,976
76,000	26,750	28,049
76,167	27,961	28,120
76,333	28,146	28,183
76,500	28,930	28,234
76,667	28,174	28,275
76,833	26,378	28,307
77,000	28,975	28,326
77,167	28,715	28,332
77,333	28,584	28,330
77,500	27,596	28,324
77,667	26,617	28,314
77,833	26,637	28,294
78,000	26,384	28,257
78,167	28,397	28,199
78,333	28,851	28,127
78,500	29,048	28,052
78,667	28,757	27,986
78,833	29,114	27,938
79,000	27,035	27,911
79,167	28,920	27,902
79,333	27,423	27,906
79,500	28,538	27,921
79,667	27,356	27,941
79,833	27,911	27,964
80,000	27,820	27,986
80,167	28,074	28,003
80,333	28,709	28,018
80,500	28,985	28,032
80,667	29,108	28,050
80,833	28,668	28,077
81,000	28,254	28,114
81,167	28,679	28,157
81,333	28,927	28,206
81,500	28,713	28,257
81,667	28,847	28,312
81,833	28,744	28,369
82,000	28,701	28,426
82,167	28,535	28,482
82,333	28,385	28,534
82,500	28,330	28,580
82,667	29,052	28,617
82,833	28,207	28,646
83,000	26,676	28,666
83,167	29,040	28,672
83,333	28,763	28,663
83,500	28,817	28,645
83,667	27,609	28,623
83,833	26,717	28,595
84,000	27,525	28,556
84,167	28,870	28,504
84,333	26,170	28,442
84,500	27,829	28,370
84,667	28,989	28,290
84,833	28,103	28,209
85,000	28,697	28,134
85,167	27,313	28,071
85,333	28,932	28,019
85,500	28,986	27,981
85,667	28,786	27,960
85,833	28,897	27,959
86,000	27,948	27,977
86,167	26,881	28,008
86,333	28,638	28,044
86,500	28,303	28,079
86,667	26,512	28,111
86,833	28,195	28,136
87,000	28,038	28,149
87,167	26,362	28,151
87,333	28,108	28,139
87,500	29,197	28,116
87,667	26,897	28,086
87,833	26,965	28,053
88,000	28,099	28,016
88,167	26,620	27,972
88,333	27,742	27,922
88,500	27,655	27,868
88,667	26,544	27,812
88,833	28,806	27,754
89,000	28,264	27,700
89,167	28,836	27,656
89,333	26,779	27,627
89,500	26,903	27,611
89,667	27,330	27,601
89,833	27,460	27,592
90,000	28,876	27,584
90,167	29,164	27,581
90,333	28,997	27,592
90,500	27,434	27,620
90,667	28,516	27,663
90,833	28,655	27,717
91,000	28,987	27,781
91,167	29,099	27,854
91,333	26,400	27,935
91,500	28,837	28,016
91,667	28,691	28,091
91,833	26,793	28,158
92,000	27,809	28,213
92,167	27,632	28,252
92,333	28,321	28,272
92,500	28,857	28,278
92,667	28,761	28,275
92,833	28,539	28,270
93,000	28,796	28,268
93,167	28,352	28,269
93,333	28,114	28,276
93,500	28,206	28,285
93,667	28,983	28,295
93,833	28,455	28,307
94,000	26,403	28,320
94,167	27,138	28,327
94,333	28,513	28,321
94,500	26,686	28,301
94,667	28,089	28,268
94,833	28,262	28,224
95,000	27,500	28,172
95,167	27,162	28,118
95,333	28,480	28,060
95,500	28,705	28,004
95,667	28,231	27,954
95,833	28,760	27,917
96,000	28,988	27,896
96,167	28,985	27,893
96,333	28,080	27,909
96,500	28,175	27,942
96,667	28,643	27,987
96,833	27,971	28,038
97,000	28,814	28,093
97,167	27,750	28,148
97,333	26,848	28,199
97,500	28,861	28,240
97,667	27,662	28,268
97,833	29,127	28,286
98,000	28,575	28,297
98,167	27,073	28,304
98,333	28,110	28,306
98,500	28,688	28,301
98,667	28,831	28,291
98,833	26,444	28,280
99,000	26,476	28,264
99,167	28,562	28,237
99,333	28,978	28,198
99,500	28,931	28,158
99,667	28,971	28,124
99,833	26,921	28,101
100,000	27,150	28,087
100,167	26,512	28,071
100,333	28,801	28,050
100,500	28,912	28,023
100,667	28,664	27,998
100,833	28,219	27,983
101,000	28,288	27,977
101,167	28,719	27,982
101,333	28,845	27,997
101,500	28,234	28,023
101,667	28,252	28,058
101,833	28,862	28,099
102,000	28,369	28,144
102,167	27,643	28,191
102,333	27,170	28,235
102,500	28,619	28,270
102,667	28,360	28,293
102,833	28,304	28,308
103,000	27,370	28,315
103,167	29,177	28,316
103,333	28,328	28,311
103,500	27,463	28,304
103,667	28,013	28,295
103,833	28,739	28,282
104,000	27,712	28,266
104,167	28,450	28,250
104,333	28,861	28,234
104,500	27,288	28,220
104,667	27,189	28,208
104,833	28,722	28,193
105,000	28,995	28,175
105,167	28,655	28,161
105,333	29,219	28,155
105,500	28,731	28,160
105,667	28,377	28,178
105,833	27,688	28,206
106,000	27,235	28,236
106,167	28,730	28,263
106,333	28,422	28,284
106,500	27,239	28,298
106,667	28,632	28,306
106,833	27,554	28,306
107,000	27,727	28,299
107,167	26,961	28,282
107,333	28,107	28,254
107,500	27,770	28,215
107,667	28,246	28,170
107,833	28,545	28,123
108,000	28,265	28,078
108,167	28,279	28,041
108,333	29,074	28,014
108,500	28,768	28,001
108,667	27,928	28,002
108,833	28,779	28,016
109,000	27,781	28,041
109,167	27,169	28,071
109,333	28,997	28,101
109,500	26,867	28,128
109,667	27,343	28,147
109,833	27,386	28,154
110,000	28,125	28,148
110,167	27,933	28,129
110,333	28,747	28,104
110,500	27,548	28,076
110,667	28,331	28,049
110,833	27,468	28,024
111,000	28,069	28,001
111,167	27,061	27,979
111,333	27,539	27,956
111,500	27,720	27,929
111,667	27,356	27,900
111,833	27,479	27,868
112,000	28,482	27,833
112,167	28,681	27,801
112,333	28,794	27,778
112,500	28,632	27,769
112,667	28,470	27,777
112,833	28,600	27,801
113,000	28,535	27,841
113,167	27,881	27,892
113,333	27,279	27,949
113,500	28,755	28,006
113,667	28,099	28,058
113,833	27,675	28,106
114,000	28,242	28,146
114,167	27,445	28,176
114,333	28,940	28,197
114,500	27,345	28,210
114,667	26,970	28,213
114,833	27,416	28,205
115,000	28,102	28,182
115,167	28,216	28,149
115,333	28,058	28,109
115,500	27,018	28,068
115,667	27,124	28,024
115,833	28,819	27,978
116,000	27,462	27,931
116,167	27,288	27,886
116,333	28,865	27,846
116,500	28,012	27,812
116,667	28,602	27,788
116,833	28,193	27,777
117,000	27,780	27,778
117,167	28,692	27,791
117,333	28,422	27,814
117,500	27,525	27,845
117,667	28,433	27,883
117,833	27,309	27,922
118,000	28,467	27,959
118,167	27,330	27,993
118,333	28,235	28,020
118,500	27,196	28,040
118,667	29,132	28,052
118,833	28,049	28,059
119,000	27,525	28,064
119,167	28,727	28,067
119,333	27,869	28,069
119,500	28,259	28,071
119,667	27,980	28,074
119,833	28,385	28,077
120,000	28,644	28,081
120,167	28,797	28,089
120,333	29,023	28,103
120,500	27,891	28,126
120,667	26,999	28,154
120,833	28,691	28,181
121,000	27,982	28,203
121,167	28,706	28,220
121,333	29,026	28,235
121,500	28,968	28,252
121,667	28,141	28,273
121,833	27,272	28,297
122,000	28,579	28,318
122,167	28,814	28,335
122,333	28,317	28,348
122,500	27,802	28,360
122,667	28,283	28,367
122,833	27,401	28,369
123,000	27,971	28,364
123,167	26,949	28,348
123,333	27,163	28,320
123,500	28,685	28,279
123,667	27,533	28,227
123,833	28,628	28,172
124,000	27,083	28,116
124,167	28,397	28,062
124,333	28,048	28,011
124,500	28,352	27,968
124,667	28,137	27,933
124,833	27,782	27,908
125,000	27,951	27,892
125,167	28,792	27,885
125,333	28,773	27,886
125,500	28,526	27,899
125,667	28,018	27,925
125,833	27,972	27,959
126,000	28,928	27,998
126,167	28,874	28,042
126,333	27,852	28,090
126,500	27,708	28,139
126,667	27,692	28,185
126,833	27,460	28,221
127,000	26,946	28,243
127,167	27,606	28,247
127,333	28,453	28,233
127,500	27,312	28,205
127,667	27,750	28,167
127,833	28,162	28,122
128,000	28,454	28,073
128,167	28,573	28,028
128,333	27,680	27,989
128,500	27,761	27,959
128,667	28,060	27,936
128,833	27,106	27,918
129,000	27,183	27,901
129,167	27,749	27,883
129,333	27,439	27,861
129,500	28,828	27,837
129,667	28,094	27,815
129,833	27,588	27,799
130,000	28,542	27,790
130,167	27,597	27,788
130,333	28,198	27,792
130,500	27,048	27,801
130,667	27,599	27,810
130,833	27,704	27,817
131,000	27,464	27,821
131,167	28,077	27,819
131,333	28,536	27,816
131,500	28,486	27,814
131,667	28,869	27,819
131,833	28,420	27,833
132,000	27,333	27,858
132,167	27,956	27,889
132,333	27,244	27,921
132,500	28,507	27,949
132,667	28,317	27,973
132,833	27,669	27,994
133,000	28,923	28,012
133,167	27,340	28,030
133,333	27,350	28,045
133,500	28,171	28,054
133,667	27,583	28,056
133,833	28,133	28,052
134,000	27,794	28,042
134,167	27,366	28,029
134,333	28,142	28,011
134,500	28,529	27,990
134,667	27,325	27,970
134,833	28,397	27,952
135,000	27,329	27,935
135,167	29,034	27,921
135,333	27,282	27,911
135,500	27,640	27,905
135,667	28,285	27,901
135,833	27,619	27,897
136,000	28,641	27,896
136,167	27,552	27,896
136,333	27,251	27,899
136,500	28,180	27,901
136,667	27,903	27,901
136,833	28,080	27,900
137,000	28,116	27,899
137,167	27,429	27,900
137,333	28,673	27,901
137,500	27,559	27,903
137,667	27,911	27,907
137,833	27,600	27,911
138,000	28,118	27,913
138,167	28,121	27,915
138,333	27,862	27,917
138,500	28,960	27,920
138,667	27,836	27,926
138,833	28,385	27,938
139,000	27,737	27,954
139,167	27,743	27,972
139,333	28,077	27,989
139,500	27,593	28,003
139,667	27,717	28,014
139,833	27,920	28,018
140,000	27,459	28,017
140,167	27,124	28,009
140,333	27,930	27,993
140,500	27,669	27,969
140,667	28,827	27,940
140,833	28,628	27,914
141,000	28,682	27,895
141,167	28,695	27,888
141,333	28,518	27,896
141,500	29,109	27,918
141,667	27,479	27,954
141,833	28,672	28,000
142,000	27,593	28,050
142,167	28,314	28,100
142,333	29,102	28,147
142,500	28,560	28,191
142,667	27,933	28,235
142,833	27,817	28,275
143,000	27,040	28,308
143,167	28,406	28,328
143,333	28,484	28,335
143,500	28,035	28,331
143,667	27,886	28,320
143,833	27,552	28,303
144,000	28,207	28,279
144,167	28,848	28,250
144,333	27,694	28,220
144,500	27,017	28,191
144,667	28,741	28,160
144,833	28,709	28,129
145,000	28,182	28,103
145,167	27,667	28,083
145,333	27,681	28,069
145,500	27,433	28,056
145,667	27,803	28,041
145,833	28,250	28,024
146,000	28,366	28,007
146,167	28,453	27,991
146,333	28,376	27,982
146,500	27,658	27,980
146,667	27,816	27,982
146,833	27,720	27,987
147,000	27,866	27,991
147,167	27,336	27,993
147,333	27,496	27,989
147,500	28,203	27,980
147,667	28,297	27,966
147,833	28,030	27,952
148,000	28,688	27,940
148,167	28,713	27,934
148,333	27,323	27,936
148,500	28,613	27,945
148,667	28,540	27,960
148,833	28,266	27,981
149,000	27,789	28,006
149,167	28,303	28,034
149,333	27,820	28,062
149,500	28,228	28,088
149,667	27,446	28,110
149,833	28,414	28,127
150,000	28,110	28,137
150,167	28,750	28,144
150,333	28,242	28,150
150,500	28,320	28,156
150,667	27,771	28,164
150,833	28,779	28,172
151,000	28,608	28,180
151,167	28,984	28,192
151,333	28,368	28,209
151,500	28,596	28,232
151,667	28,801	28,260
151,833	28,717	28,292
152,000	28,020	28,328
152,167	27,709	28,363
152,333	27,570	28,393
152,500	28,305	28,412
152,667	27,953	28,419
152,833	27,507	28,415
153,000	27,957	28,399
153,167	27,824	28,371
153,333	28,341	28,334
153,500	28,155	28,292
153,667	28,749	28,249
153,833	27,474	28,209
154,000	27,424	28,172
154,167	28,442	28,136
154,333	27,973	28,101
154,500	27,583	28,070
154,667	28,470	28,041
154,833	28,454	28,017
155,000	27,458	27,998
155,167	28,515	27,986
155,333	27,517	27,978
155,500	28,508	27,974
155,667	27,537	27,973
155,833	28,772	27,975
156,000	28,337	27,980
156,167	28,503	27,991
156,333	27,475	28,007
156,500	27,889	28,025
156,667	28,679	28,043
156,833	28,568	28,061
157,000	28,576	28,081
157,167	28,511	28,105
157,333	27,594	28,133
157,500	28,347	28,160
157,667	27,394	28,185
157,833	27,785	28,203
158,000	27,667	28,212
158,167	28,321	28,211
158,333	27,462	28,201
158,500	27,577	28,183
158,667	28,995	28,158
158,833	27,816	28,130
159,000	27,464	28,102
159,167	27,980	28,075
159,333	28,797	28,048
159,500	27,887	28,024
159,667	28,384	28,006
159,833	28,856	27,996
160,000	28,843	27,995
160,167	27,830	28,006
160,333	27,495	28,025
160,500	28,101	28,049
160,667	28,805	28,072
160,833	28,588	28,095
161,000	28,778	28,121
161,167	28,906	28,152
161,333	28,395	28,188
161,500	28,457	28,228
161,667	27,823	28,270
161,833	27,947	28,310
162,000	27,979	28,342
162,167	28,564	28,366
162,333	28,259	28,380
162,500	28,646	28,388
162,667	28,115	28,391
162,833	27,306	28,390
163,000	28,693	28,383
163,167	27,649	28,369
163,333	28,467	28,349
163,500	27,643	28,325
163,667	28,878	28,299
163,833	28,421	28,272
164,000	27,918	28,249
164,167	28,309	28,229
164,333	28,294	28,213
164,500	28,227	28,200
164,667	28,674	28,191
164,833	27,483	28,187
165,000	28,620	28,185
165,167	27,451	28,185
165,333	27,611	28,183
165,500	27,410	28,176
165,667	28,650	28,163
165,833	28,589	28,145
166,000	28,348	28,128
166,167	28,526	28,115
166,333	27,834	28,108
166,500	28,322	28,106
166,667	28,544	28,108
166,833	27,348	28,113
167,000	28,584	28,120
167,167	27,467	28,127
167,333	28,130	28,131
167,500	28,461	28,133
167,667	27,915	28,133
167,833	28,054	28,131
168,000	28,128	28,129
168,167	28,538	28,126
168,333	27,287	28,123
168,500	27,735	28,119
168,667	27,596	28,111
168,833	28,551	28,098
169,000	27,722	28,082
169,167	28,641	28,065
169,333	28,669	28,050
169,500	27,274	28,040
169,667	27,621	28,034
169,833	28,864	28,029
170,000	27,793	28,025
170,167	27,866	28,024
170,333	28,431	28,024
170,500	27,955	28,025
170,667	28,404	28,029
170,833	28,281	28,035
171,000	28,301	28,045
171,167	28,285	28,057
171,333	27,582	28,072
171,500	27,462	28,087
171,667	28,567	28,098
171,833	28,516	28,105
172,000	28,232	28,111
172,167	28,364	28,118
172,333	28,431	28,126
172,500	27,581	28,137
172,667	28,381	28,148
172,833	28,337	28,157
173,000	28,172	28,166
173,167	27,988	28,175
173,333	28,655	28,182
173,500	28,730	28,190
173,667	27,833	28,199
173,833	28,784	28,211
174,000	28,399	28,224
174,167	28,252	28,240
174,333	27,915	28,256
174,500	27,745	28,271
174,667	28,412	28,281
174,833	28,759	28,286
175,000	28,394	28,289
175,167	28,539	28,293
175,333	28,030	28,297
175,500	27,701	28,302
175,667	27,927	28,303
175,833	28,004	28,300
176,000	27,548	28,289
176,167	29,109	28,273
176,333	27,809	28,254
176,500	27,490	28,233
176,667	28,300	28,211
176,833	28,657	28,188
177,000	28,408	28,166
177,167	27,963	28,149
177,333	28,420	28,137
177,500	28,440	28,131
177,667	28,288	28,130
177,833	28,176	28,134
178,000	27,948	28,142
178,167	28,557	28,152
178,333	28,957	28,164
178,500	29,304	28,181
178,667	28,920	28,206
178,833	28,758	28,241
179,000	29,459	28,287
179,167	29,446	28,341
179,333	29,868	28,407
179,500	29,577	28,484
179,667	30,517	28,574
179,833	30,607	28,677
180,000	31,098	28,796
180,167	31,789	28,933
180,333	31,869	29,091
180,500	31,719	29,272
180,667	31,688	29,475
180,833	32,220	29,696
181,000	32,974	29,932
181,167	32,982	30,180
181,333	33,678	30,441
181,500	33,546	30,715
181,667	33,258	30,999
181,833	34,141	31,290
182,000	33,938	31,583
182,167	34,481	31,877
182,333	34,708	32,168
182,500	35,136	32,457
182,667	35,139	32,743
182,833	34,881	33,025
183,000	35,121	33,299
183,167	35,381	33,565
183,333	35,966	33,819
183,500	36,026	34,062
183,667	36,421	34,295
183,833	36,340	34,521
184,000	36,645	34,741
184,167	37,380	34,956
184,333	37,540	35,168
184,500	37,288	35,380
184,667	37,714	35,593
184,833	38,154	35,808
185,000	37,826	36,024
185,167	37,978	36,242
185,333	38,965	36,459
185,500	39,019	36,676
185,667	39,314	36,895
185,833	39,833	37,118
186,000	39,580	37,347
186,167	38,928	37,580
186,333	39,382	37,814
186,500	40,110	38,044
186,667	40,404	38,268
186,833	40,389	38,488
187,000	40,392	38,703
187,167	41,513	38,916
187,333	41,014	39,126
187,500	41,011	39,336
187,667	40,877	39,545
187,833	41,663	39,749
188,000	41,696	39,949
188,167	41,918	40,144
188,333	42,263	40,337
188,500	42,744	40,527
188,667	42,355	40,718
188,833	42,317	40,909
189,000	43,167	41,099
189,167	42,838	41,288
189,333	43,884	41,477
189,500	43,497	41,666
189,667	43,232	41,857
189,833	43,520	42,048
190,000	44,171	42,238
190,167	44,171	42,425
190,333	44,008	42,610
190,500	44,478	42,793
190,667	44,809	42,973
190,833	45,349	43,152
191,000	45,717	43,333
191,167	45,454	43,519
191,333	45,301	43,709
191,500	45,701	43,904
191,667	46,117	44,101
191,833	46,300	44,299
192,000	46,288	44,498
192,167	46,271	44,698
192,333	46,143	44,896
192,500	46,346	45,091
192,667	46,763	45,279
192,833	47,242	45,459
193,000	46,991	45,633
193,167	47,243	45,802
193,333	47,710	45,968
193,500	47,791	46,130
193,667	47,420	46,291
193,833	48,217	46,451
194,000	48,525	46,610
194,167	48,697	46,771
